skillID,desc,pdesc,h,ph,hch
37120045,"차지한 해머 스매시, 쇼크 웨이브 펀치로 발동되는 충격파의 공격 횟수를 증가시킨다.",,공격 횟수 #attackCount 증가,,
37120043,"매그넘 펀치, 더블 팡, 해머 스매시, 쇼크 웨이브 펀치, 플래시 무브, 허리케인 믹서의 데미지를 증가시킨다. 충격파의 데미지는 증가하지 않는다.",,데미지 #damR% 증가,,
37120044,"매그넘 펀치, 더블 팡, 해머 스매시, 쇼크 웨이브 펀치, 플래시 무브, 허리케인 믹서의 몬스터 방어율 무시 수치를 증가시킨다.",,몬스터 방어율 무시 #ignoreMobpdpR% 추가 증가,,
37120046,릴리즈 파일 벙커의 데미지를 증가시킨다.,,데미지 #damR% 증가,,
37120047,릴리즈 파일 벙커로 발생하는 충격파의 데미지를 증가시킨다.,,데미지 #damR% 증가,,
37120048,릴리즈 파일 벙커 사용 중 가드 판정을 받는다.,,"릴리즈 파일 벙커 사용 중 가드 판정, 피격 데미지 감소량은 차지 마스터리를 따름.",,
37120049,인듀어런스 실드가 소멸할 때 소멸 수치의 일부만큼 HP가 회복된다.,,소멸하는 인듀어런스 실드의 #x%만큼 HP 회복,,
37120051,허리케인 믹서의 데미지를 증가시킨다.,,데미지 #damR% 증가,,
37120050,슈퍼 인듀어런스의 재사용 대기시간을 감소시킨다.,,재사용 대기시간 #coolTimeR% 감소,,
37121052,극한까지 힘을 모은 후 돌진하여 거대한 폭발을 일으키는 궁극의 펀치를 날린다.\n키다운을 통해 차지가 가능하고 차지를 지속한 시간에 비례해 충격파가 추가로 발생하여 가까운 적일 수록 더 많은 피해를 입힌다. 차지 중에는 가드 판정을 받고 스턴에 걸리지 않으며 상태 이상 내성이 증가 및 적의 어떠한 공격에도 밀려나지 않는다. \n차지 중 피격 횟수에 비례해 스킬의 최종 데미지가 증가한다.\n하이퍼 매그넘 펀치의 차지 시간은 차지 마스터리로 인한 차지 시간 감소의 효과를 받지 않는다.,,"MP #mpCon 소비, 최대 #mobCount명의 적을 #damage%의 데미지로 #attackCount번 공격\n이후 #v%로 #v2번 공격하는 충격파 발생\n최대 #z단계까지 차지로 강화 가능, 강화 단계마다 각각 #q%, #q2%, #s2%로 #dot번 공격하는 충격파 추가로 발생.\n차지 중 차지 마스터리 수치에 의한 가드 판정을 받고 상태 이상 내성 100 증가.\n차지 중 피격 시 마다 스킬의 최종 데미지 #x% 증가, 피격으로 인한 최종 데미지는 최대 #y%까지 증가\n최대 #subTime초 동안 차지 가능.\n재사용 대기시간 #cooltime초",,
37121053,메이플 월드의 자유와 해방을 꿈꾸는 레지스탕스의 염원이 구체화된다.,,"MP #mpCon 소비, #time초 동안 데미지 #indieDamR% 증가.\n재사용 대기시간 #cooltime초. 파티원 중 레지스탕스 직업군, 데몬 직업군, 제논에만 효과",,
37121054,리볼빙 캐논을 한계까지 활성화하여 위력을 증가시키고 불릿 리로드 시간을 감소시키며 실린더의 냉각 속도를 증가시킨다.,,"MP #mpCon 소비, #time초 동안 불릿을 사용하는 스킬의 데미지 #y% 증가, 불릿 자동 리로드 시간 #x% 감소, 릴리즈 파일 벙커 사용 후 실린더 게이지 과열 시간 1초로 감소.\n재사용 대기시간 #cooltime초. ",,
37120055,,,,,
37120056,,,,,
37120057,,,,,
37120058,,,,,
37120059,,,,,
37141000,"건틀렛 리볼버의 폭발력을 이용하여 전방에 더욱 강력해진 스트레이트 펀치를 내지른다. 스킬 사용 시 리볼빙 캐논이 자동으로 발동된다. 더블 팡 Ⅵ, 버닝 브레이커로 연계 가능하다.\n필요 스킬 : #c매그넘 펀치 20레벨 이상#",,"MP #mpCon 소비, 최대 #mobCount명의 적을 #damage%의 데미지로 #attackCount번 공격\n매그넘 펀치 VI 사용 시 리볼빙 캐논이 자동 발동",,
37141001,"건틀렛 리볼버의 추진력을 이용하여 전방에 더욱 강력해진 2단 콤비네이션을 가한다. 스킬을 배운 뒤 매그넘 펀치 Ⅵ 버튼을 연타해도 사용할 수 있다. 스킬 사용 시 리볼빙 캐논이 자동으로 발동된다. 더킹, 해머 스매시, 스웨이, 쇼크 웨이브 펀치, 버닝 브레이커로 연계 가능하다.\n필요 스킬 : #c더블 팡 20레벨 이상#",,"MP #mpCon 소비, 최대 #mobCount명의 적을 #damage%의 데미지로 #attackCount번 공격\n더블 팡 VI 사용 시 리볼빙 캐논이 자동 발동",,
37141500,"건틀렛 리볼버의 화력을 한계까지 끌어올려 공중으로 날아오른 후 모든 것을 파괴한다.\n\n#c10레벨 : 몬스터 방어율 무시 20% 증가\n20레벨 : 보스 몬스터 공격 시 데미지 20% 증가\n30레벨 : 몬스터 방어율 무시 30% 증가, 보스 몬스터 공격 시 데미지 30% 증가#",,"MP #mpCon 소비, 시전 동작 중 무적\n최대 #mobCount명의 적을 #damage%의 데미지로 #attackCount번 공격하는 열기가 #x회 발생\n이후 최대 #z명의 적을 #y%의 데미지로 #v번 공격하는 폭발 #s회 발생\n재사용 대기시간 #cooltime초",,
37141501,,,,,
50000012,"다른 캐릭터를 레벨 10이상 육성하면 스킬포인트 1이 증가한다. 단, 정령의 축복과 여제의 축복중 좋은 효과로 발동된다.",,"공격력 #x, 마력 #y 증가",,
50000073,"다른 시그너스 캐릭터와 미하일 캐릭터를 레벨 5이상 육성하면 스킬포인트 1이 증가한다. 단, 정령의 축복과 여제의 축복중 높은 효과로 발동된다.\r\n다른 시그너스, 미하일 캐릭터의 고귀한 정신에 의해 마스터 레벨이 최대 30까지 확장될 수 있다. ",,"공격력 #x, 마력 #y 증가",,
50000074,스킬을 습득하는 순간 여제의 큰 외침으로 최대 HP와 최대 MP가 영구적으로 증가한다.,,최대 HP와 최대 MP #x% 증가,,
50001085,[마스터 레벨 : 1]\n엔젤릭 블레스에 봉인된 아크 엔젤을 소환한다.,,,,
50000086,[마스터 레벨 : 1]\n아크 엔젤의 축복을 받았다.,,,,
50001087,[마스터 레벨 : 1]\n다크 엔젤릭 블레스에 봉인된 아크 엔젤을 소환한다.,,,,
50000088,[마스터 레벨 : 1]\n다크 엔젤의 축복을 받았다.,,,,
50001090,[마스터 레벨 : 1]\n엔젤릭 블레스에 봉인된 아크 엔젤을 소환한다.,,,,
50000091,[마스터 레벨 : 1]\n아크 엔젤의 축복을 받았다.,,,,
50001092,,,,,
50000093,,잠재된 힘을 개방하여 순간적으로 최대의 능력을 발휘한다.,,"HP가 #z% 이하일 때 주변 적들에게 초 당 #damage%의 도트 데미지, #y% 확률로 적의 공격 추가 회피",
50001094,,,,,
50001095,,,,,
50000097,,전방의 적 다수에게 일격을 가한다.\n[발동 커맨드 : #c공격키#],,#damage% 데미지로 최대 #mobCount명의 적을 공격,
50001098,,점프 중 한 번 더 도약하여 먼 거리를 이동한다.,,"MP 소비 없이, 일정 거리 점프\n재사용 대기시간 #cooltime초",
50000099,,도끼를 거대한 검으로 변화시켜 전방의 적 다수를 동시에 공격하며 일정 시간 동안 빙결시킨다. #c아이스 게이지 20 이상# 모였을 때만 사용할 수 있다.\n[발동 커맨드 : #c↑↑+ 공격키#],,"아이스게이지 #iceGageCon 소비, #damage% 데미지로 최대 #mobCount명 공격, #prop% 확률로 #time초 동안 빙결",
50000100,,강력한 얼음의 힘으로 주변의 적 다수를 동시에 공격하며 일정 시간 동안 도트 데미지를 준다. #c아이스 게이지 40 이상# 모였을 때만 사용할 수 있다.\n[발동 커맨드 : #c↓→ + 공격키#],,"아이스게이지 #iceGageCon 소비, 최대 #mobCount명의 적을 #damage% 데미지로 #attackCount번 공격, #dotTime초 동안 1초당 #dot%의 도트 데미지",
50000103,,도끼를 강하게 휘둘러 전방의 적 다수를 동시에 공격하며 일정 확률로 기절시킨다. #c아이스 게이지 5 이상# 모였을 때만 사용할 수 있다.\n[발동 커맨드 : #c↓ + 공격키#],,"아이스게이지 #iceGageCon 소비, #damage% 데미지로 최대 #mobCount명 공격, #prop% 확률로 #time초 동안 기절",
50000104,,강력한 저주를 걸어 일정 시간 동안 모든 챌린져를 아이스 달팽이로 변신시킨다. #c아이스 게이지 160 이상# 모였을 때만 사용할 수 있다.\n[발동 커맨드 : #c↓↑ + 공격키#],,"아이스게이지 #iceGageCon 소비, #prop% 확률로 #time초 동안 모든 챌린져를 아이스 달팽이로 변신시킴.",
50001105,,알 수 없는 힘에 의해 아이스나이트가 되었습니다. 제한시간 동안 챌린져들을 쓰러뜨리며 살아남으세요.,,알 수 없는 힘에 의해 아이스나이트가 되었습니다. 제한시간 동안 챌린져들을 쓰러뜨리며 살아남으세요.,
50001245,신수의 기운을 빌려 여제의 곁으로 복귀한다.,,"MP #mpCon 소비, 사용 시 즉시 에레브로 귀환\n#c재사용 대기시간 #cooltime초",,
50000250,원소를 다루는 것에 통달한 자가 되어 공격력과 마력이 증가한다.,,공격력과 마력 #padR% 증가,,
50001179,[마스터 레벨 : 1]\n화이트 엔젤릭 블레스에 봉인된 화이트 엔젤을 소환한다.,,,,
50000180,[마스터 레벨 : 1]\n화이트 엔젤의 축복을 받았다.,,,,
50000190,연합의 의지에 따라 강한 힘을 발휘한다.,,"영구적으로 힘 #strX, 민첩 #dexX, 지능 #intX, 행운 #lukX, 공격력 #padX, 마력 #madX 증가",,
50000202,여제의 축복의 효과를 증가시킨다.,,여제의 축복 마스터 레벨 #x 증가,,
50001214,빛의 수호를 받아 일정 시간 동안 적에게서 받는 피해를 방어하고 데미지가 증가한다. 링크 스킬로 사용 시 일정 시간 상태 이상 내성이 증가한다.,,"#time초 동안 보호막이 생성, 최대 #y번의 피해를 방어, 데미지 #indieDamR% 증가\n단, 최대 HP의 일정 비율로 피해를 입히는 공격에 한해 피해 #z% 감소\n재사용 대기시간 #cooltime초",,
50001251,월드 내 다른 캐릭터의 링크 스킬을 전수 받거나 현재 전수 받고 있는 링크 스킬을 해제할 수 있다. ,,자신의 링크 스킬 전수 상태를 관리,,
51001004,#c[소울 라이트 스킬]#\n빛의 힘을 날카롭게 형상화시켜 적을 꿰뚫는다.,,"MP #mpCon 소비, 최대 #mobCount명의 적을 #damage%의 데미지로 #attackCount번 공격\n공격 시 #prop%의 확률로 암흑 적용, 암흑은 #time초 동안 지속되며 대상의 명중률 #x% 감소",,
51001005,소울 실드로 적의 공격을 완벽하게 방어하여 피해를 무효화하고 적에게 반격한다. 반격은 공격 무시 및 공격 반사 상태의 적에게도 피해를 입힐 수 있다. 무적 효과 및 공격력 증가 버프는 버프 지속시간 증가의 효과를 받지 않는다.\n#c자신의 스킬 사용 중에도 방어할 수 있다.#,,"MP #mpCon 소비, #c사용 후 일정 시간 안#에 적의 공격을 받으면 #dot초 동안 무적이 되어 피해를 무효화하고 반격, 반격 후 #x초 동안 공격력 증가\n#c공격력 증가 버프가 있는 상태#에서 방어에 성공하면 반격의 데미지와 공격 범위, 공격력 증가량이 점차 증가하나 #c방어 가능한 시간이 점차 감소\n[1회] : 최대 #hcSummonHp명의 적을 #hcCooltime%의 데미지로 #hcReflect번 공격 후 공격력 #dotTime 증가\n[2회] : 최대 #u명의 적을 #w%의 데미지로 #u2번 공격 후 공격력 #dotInterval 증가\n[3회] : 최대 #v명의 적을 #s%의 데미지로 #v2번 공격 후 공격력 #range 증가\n재사용 대기시간 #cooltime초",,
51001006,소울 실드로 적의 공격을 완벽하게 막아 피해를 무효화하고 무적이 된다.,,,,
51001007,소울 실드로 적의 공격을 완벽하게 막아 피해를 무효화하고 무적이 된다.,,,,
51001008,소울 실드로 적의 공격을 완벽하게 막아 피해를 무효화하고 무적이 된다.,,,,
51001009,소울 실드로 적의 공격을 완벽하게 막아 피해를 무효화하고 무적이 된다.,,,,
51001010,소울 실드로 적의 공격을 완벽하게 막아 피해를 무효화하고 무적이 된다.,,,,
51001011,소울 실드로 적의 공격을 완벽하게 막아 피해를 무효화하고 무적이 된다.,,,,
51001012,소울 실드로 적의 공격을 완벽하게 막아 피해를 무효화하고 무적이 된다.,,,,
51001013,소울 실드로 적의 공격을 완벽하게 막아 피해를 무효화하고 무적이 된다.,,,,
51001003,점프 중 사용하면 진행 방향으로 한 번 더 점프한다. 스킬 레벨이 증가할수록 점프 거리가 증가한다. 점프 키로도 사용할 수 있다.,,"MP #mpCon 소비, 일정 거리 점프",,
51000001,소울 실드의 힘을 증폭하여 적의 공격을 견디는 힘을 갖는다.\n#c4차 스킬 '어드밴스드 소울 실드'를 익히기 위해 10레벨 이상 필요#,,"방어력 #pddX, 최대 HP #mhpR%, 스탠스 확률 #stanceProp% 증가",,
51000002,"영구적으로 이동속도, 점프력, 최대 이동속도를 증가시킨다.\n필요 스킬 : #c소울 실드 1레벨 이상#",,"이동속도 #psdSpeed, 점프력 #psdJump, 최대 이동속도 #speedMax 증가",,
51000014,암흑에 걸린 적을 공격할 때 빛의 힘이 적에게 더욱 치명적인 피해를 입힌다.\n#c3차 스킬 '어드밴스드 소울 어택'을 익히기 위해 15레벨 이상 필요#,,"암흑에 걸린 적 공격 시 최종 데미지 #x%, 크리티컬 확률 #y% 추가 증가",,
51101005,#c[소울 라이트 스킬]#\n전방의 적에게 소울의 힘으로 형성한 검을 날려 공격한다.,,"MP #mpCon 소비, 최대 #mobCount명의 적을 #damage%의 데미지로 #attackCount번 공격\n공격 시 #prop%의 확률로 암흑 적용, 암흑은 #time초 동안 지속되며 대상의 명중률 #x% 감소",,
51101006,빛의 방패로 전방의 적 다수를 밀어내며 공격한다. 일부 몬스터는 저항하여 밀리지 않는다.,,"MP #mpCon 소비, 최대 #mobCount명의 적을 #damage%의 데미지로 공격하며 이동",,
51101007,빛의 방패를 앞세우고 공중으로 돌진한다. 샤이닝 체이스와 스킬 레벨을 공유하며 위 방향키와 샤이닝 체이스를 함께 눌러서도 사용 가능하다.,,"MP #mpCon 소비, 최대 #mobCount명의 적을 #damage%의 데미지로 공격하며 이동",,
51101004,"동료들을 격려하여 일정 시간 동안 자신을 포함한 파티원의 공격력을 증가시킨다. 추가로 로얄 가드 1, 2, 3단계의 반격 위력이 증가한다.\n#c3차 스킬 '어드밴스드 로얄 가드'를 익히기 위해 20레벨 이상 필요#",,"MP #mpCon 소비, #time초 동안 공격력 #indiePad 증가\n[패시브 효과 : 로얄 가드 1, 2, 3단계 반격 데미지 #damPlus%p 증가]",,
51100008,공격 속도와 힘이 증가한다.\n필요 스킬 : #c소드 마스터리 5레벨 이상#,,"공격 속도 2단계, 힘 #strX 증가",,
51100001,"한손검의 숙련도, 공격력, 최종 데미지를 증가시킨다. \n#c4차 스킬 '어드밴스드 소드 마스터리'를 익히기 위해 10레벨 이상 필요#",,"한손검의 숙련도 #mastery%, 공격력 #padX, 최종 데미지 #pdR% 증가",,
51100002,"일정 확률로 직접 공격하는 공격 스킬이 사용된 후 추가 타격이 발동된다. 다만, 반드시 한손검을 들었을 경우에만 발동이 가능하다.\n필요 스킬 : #소드 마스터리 3레벨 이상#\n#c4차 스킬 '어드밴스드 파이널 어택'을 익히기 위해 20레벨 이상 필요#",,#c[파이널 어택류 스킬]# #prop% 확률로 #damage% 데미지의 파이널 어택 #attackCount번 발동,,
